"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000025900",543.693713976701,-1.01088653354747,0.334789172382325,-3.01947200488625,0.00253215693613377,0.0218985623301077,"Rp1"
"ENSMUSG00000026028",4956.11762134116,-0.566879334920246,0.183177065966726,-3.09470692702994,0.00197007457270552,0.0181326029064318,"Trak2"
"ENSMUSG00000026222",3277.61530529525,-0.511576818551488,0.16035090721295,-3.19035811797498,0.00142096593654041,0.0141660471296286,"Sp100"
"ENSMUSG00000026249",3512.97909707439,0.864808452345576,0.16338555319338,5.29305336636467,1.20290798168297e-07,6.49243235431003e-06,"Serpine2"
"ENSMUSG00000026303",2483.26107489687,1.07679548517451,0.20929841669483,5.14478562322113,2.67826477005054e-07,1.31810468641743e-05,"Mlph"
"ENSMUSG00000026355",620.204519487526,0.546955983848268,0.197226883892937,2.77323239637644,0.00555024683336047,0.0398535249833927,"Mcm6"
"ENSMUSG00000026365",5025.77589094888,-0.700299381258408,0.185201560021267,-3.78128230225486,0.00015602262493236,0.00254784661281226,"Cfh"
"ENSMUSG00000026463",2161.96908464775,-0.779234661765563,0.21233316908258,-3.66986780790007,0.000242675931793849,0.00361283793458093,"Atp2b4"
"ENSMUSG00000026509",8596.56964599977,-0.414372670321956,0.151132418420131,-2.74178547960536,0.006110623500032,0.0429619397198236,"Capn2"
"ENSMUSG00000026532",148.838429533876,-1.26903546813235,0.374309401182678,-3.39033821785578,0.000698064430049367,0.00825342226527594,"Spta1"
"ENSMUSG00000026579",420.160045191165,-1.56520153203632,0.293447386659701,-5.33384041975273,9.61570363449244e-08,5.2694645837487e-06,"F5"
"ENSMUSG00000026604",3489.46489050498,-0.793375194098861,0.16508480450483,-4.80586445541479,1.54084268238542e-06,5.77089193308502e-05,"Ptpn14"
"ENSMUSG00000026605",186.938528984195,1.56180635011671,0.342245982383051,4.56340302153991,5.03310642299222e-06,0.000150110928625636,"Cenpf"
"ENSMUSG00000026639",5795.62106148374,0.78323006860431,0.231539275047926,3.38270934139441,0.000717745519314758,0.00844698531130313,"Lamb3"
"ENSMUSG00000026683",83.9379331789156,1.58952350116455,0.428072745128532,3.71320883950994,0.000204647877129316,0.00317088839975302,"Nuf2"
"ENSMUSG00000026712",5546.71198082543,0.696396311630722,0.182292253087827,3.82021890582044,0.000133333283683883,0.00223511242048894,"Mrc1"
"ENSMUSG00000026840",423.177319486781,-1.04872425110513,0.238458848363096,-4.3979255049838,1.09290475446523e-05,0.000284617251290399,"Lamc3"
"ENSMUSG00000026923",4615.93001861713,-0.694698640892515,0.1523778337456,-4.55905313664149,5.13847699657952e-06,0.000152689014584273,"Notch1"
"ENSMUSG00000026958",827.698096873238,0.679130426792434,0.224634000092452,3.02327531234331,0.00250054639943868,0.0217066382050399,"Dpp7"
"ENSMUSG00000027009",2111.0378365729,-0.471950388932111,0.137318951070178,-3.43689188749277,0.00058843042782828,0.00727638132617363,"Itga4"
"ENSMUSG00000027022",462.075170295081,3.21843138588155,1.07722020153114,2.98771911379578,0.00281067739332498,0.0237749770983668,"Xirp2"
"ENSMUSG00000027074",9346.66628854238,-0.718190687591242,0.214521145294546,-3.3478783017177,0.000814327622759104,0.00927803761517308,"Slc43a3"
"ENSMUSG00000027200",2186.50126892138,-0.885965308531164,0.171016435171506,-5.18058575857148,2.21190206100187e-07,1.1068804011148e-05,"Sema6d"
"ENSMUSG00000027238",169.217082954937,-0.958257789137412,0.346798651217451,-2.76315316040996,0.00572458971832804,0.0407611778867797,"Frmd5"
"ENSMUSG00000027257",1126.59408192541,0.488179024385511,0.171851768251895,2.84069829104087,0.00450148779119547,0.033889203282641,"Pacsin3"
"ENSMUSG00000027322",1879.33101969594,1.14494110636671,0.187164551610992,6.11729676646455,9.51760240222964e-10,8.37595896137106e-08,"Siglec1"
"ENSMUSG00000027333",906.321832317015,0.633006565399954,0.193085844477807,3.27836857803789,0.00104408969233856,0.0112636849961524,"Smox"
"ENSMUSG00000027379",177.1581289563,0.981716175793102,0.320949269080727,3.05878925540153,0.00222233423464175,0.019910732749185,"Bub1"
"ENSMUSG00000027463",959.175304062827,-0.453229341050925,0.163462887967412,-2.77267425460684,0.00555977437437871,0.0399057329040883,"Slc52a3"
"ENSMUSG00000027469",315.817407287532,1.39433942911343,0.317616223502458,4.39001324849718,1.13343755088834e-05,0.000293037074480757,"Tpx2"
"ENSMUSG00000027470",65.1231653608524,4.28108140388075,1.00949657469577,4.24080825154947,2.22716341234288e-05,0.000517022070881265,"Mylk2"
"ENSMUSG00000027474",1108.12481561723,-0.902037356202435,0.214665028301784,-4.2020694443732,2.64485965442582e-05,0.000599624590435499,"Ccm2l"
"ENSMUSG00000027506",2944.1345558108,0.475650894903636,0.139104801655747,3.41937078549427,0.000627661347592175,0.00762396074092654,"Tpd52"
"ENSMUSG00000027580",3673.64143540177,-0.509765929547674,0.172218309234547,-2.95999845668798,0.00307640583471406,0.0254916466777211,"Helz2"
"ENSMUSG00000027654",61.6809920370542,1.53836083310238,0.479378009418207,3.20907676797566,0.00133161932755969,0.0134936921649767,"Fam83d"
"ENSMUSG00000027858",5298.41542407472,-0.550639025351158,0.185401451104395,-2.96998228477244,0.00297816922757462,0.0248157617773417,"Tspan2"
"ENSMUSG00000027867",413.754791422986,-1.12138770062521,0.304150810882517,-3.68694627961509,0.00022696124527115,0.00344423852320972,"Spag17"
"ENSMUSG00000027878",4615.86935561605,-0.492569154940975,0.145675797130981,-3.38126967308162,0.00072151693733313,0.00847462201542168,"Notch2"
"ENSMUSG00000027931",3977.87397737348,-0.465051635686886,0.131878196926833,-3.5263724142733,0.000421294098276158,0.00559585060647105,"Npr1"
"ENSMUSG00000027932",404.57907674681,-0.801780100325297,0.28635484233442,-2.79995300162914,0.00511100473647105,0.0375908191095328,"Slc27a3"
"ENSMUSG00000028004",18.521462490674,7.60540640221862,1.68526316084924,4.51288948747096,6.39503482718331e-06,0.000183677326668215,"Npy2r"
"ENSMUSG00000028064",2343.48253876672,0.723412032712576,0.161495637190495,4.47945248117918,7.4834747041236e-06,0.000209549021299636,"Sema4a"
"ENSMUSG00000028179",249.848512753916,0.969156465187201,0.33394098101381,2.90217888875137,0.00370576859093725,0.0292936087951743,"Cth"
"ENSMUSG00000028327",396.686822599534,2.93647651722713,0.409059269645689,7.17860890860777,7.0424279909077e-13,1.17582220614548e-10,"Stra6l"
"ENSMUSG00000028369",2325.93140938373,-0.854504286617433,0.211157259497699,-4.04676727028059,5.19298251151197e-05,0.00103467156269174,"Svep1"
"ENSMUSG00000028373",773.93075796747,-0.951904931373747,0.273976070248008,-3.47440902598561,0.000511979940785092,0.00651598612596638,"Astn2"
"ENSMUSG00000028402",1522.40680146993,-0.818026974965486,0.284819628797586,-2.87208777856682,0.00407769685457875,0.0314542548821457,"Mpdz"
"ENSMUSG00000028469",3668.71374710703,-0.465410684055725,0.129642137579344,-3.58996459597006,0.000330722877846804,0.00464708384608027,"Npr2"
"ENSMUSG00000028494",6705.94079264752,0.860714697211354,0.162513012396208,5.2962817224317,1.18184458277887e-07,6.39807680949836e-06,"Plin2"
"ENSMUSG00000028524",495.236407958347,-0.98269307400624,0.286030920513305,-3.43561833190174,0.000591203214224812,0.0072940921423524,"Sgip1"
"ENSMUSG00000028673",4429.97617867267,0.501855590051184,0.141933712167998,3.53584488410456,0.000406473287357769,0.005431297889788,"Fuca1"
"ENSMUSG00000028717",502.386734934078,-0.92282297393443,0.245495438854315,-3.75902288955383,0.000170578233283156,0.00274629013364653,"Tal1"
"ENSMUSG00000028803",3597.74405557795,-0.601961242596192,0.184765113668394,-3.25798106928648,0.00112207891434145,0.0118825962090752,"Nipal3"
"ENSMUSG00000028865",82.6836358899838,1.66239272345867,0.477152933940134,3.48398302768738,0.000494010813945589,0.00634928287132226,"Cd164l2"
"ENSMUSG00000028917",1961.7199660793,0.480319318972829,0.171640933178186,2.79839610563171,0.00513570884630155,0.0376727561997349,"Plekhm2"
"ENSMUSG00000028957",1264.9565659606,-1.35761272682913,0.241223964691994,-5.62801763316754,1.82292458173005e-08,1.22892632651348e-06,"Per3"
